"startdate","enddate","status","ipaddress","progress","duration (in seconds)","finished","recordeddate","responseid","recipientlastname","recipientfirstname","recipientemail","externalreference","locationlatitude","locationlongitude","distributionchannel","userlanguage","q_recaptchascore","q1_2","q1_3","q1_4","q1_5","q1_7","q1_8","tas_1","tas_2","tas_3","tas_4","tas_5","tas_6","tas_7","tas_8","tas_9","tas_10","tas_11","tas_12","tas_13","tas_14","tas_15","tas_16","tas_17","tas_18","tas_19","tas_20","ias_1","ias_2","ias_3","ias_4","ias_5","ias_6","ias_7","ias_8","ias_9","ias_10","ias_11","ias_12","ias_13","ias_14","ias_15","ias_16","ias_17","ias_18","ias_19","ias_20","ias_21","iats_1","iats_2","iats_3","iats_4","iats_5","iats_6","iats_7","iats_8","iats_9","iats_10","iats_11","iats_12","iats_13","iats_14","iats_15","iats_16","iats_17","iats_18","iats_19","iats_20","iats_21","sass_1","sass_2","sass_3","sass_4","sass_5","sass_6","sass_7","sass_8","sass_9","sass_10","sss_8_1","sss_8_2","sss_8_3","sss_8_4","sss_8_5","sss_8_6","sss_8_7","sss_8_8","pcs_1","pcs_2","pcs_3","pcs_4","pcs_5","pcs_6","pcs_7","pcs_8","pcs_9","pcs_10","pcs_11","pcs_12","pcs_13","phq_9_1","phq_9_2","phq_9_3","phq_9_4","phq_9_5","phq_9_6","phq_9_7","phq_9_8","phq_9_9","gad_7_1","gad_7_2","gad_7_3","gad_7_4","gad_7_5","gad_7_6","gad_7_7","stai_1","stai_2","stai_3","stai_4","stai_5","stai_6","stai_7","stai_8","stai_9","stai_10","stai_11","stai_12","stai_13","stai_14","stai_15","stai_16","stai_17","stai_18","stai_19","stai_20","vviq_q_2_1_1","vviq_q_2_1_2","vviq_q_2_1_3","vviq_q_2_1_4","vviq_q2_2_1","vviq_q2_2_2","vviq_q2_2_3","vviq_q2_2_4","vviq_q2_3_1","vviq_q2_3_2","vviq_q2_3_3","vviq_q2_3_4","vviq_q2_4_1","vviq_q2_4_2","vviq_q2_4_3","vviq_q2_4_4","q93","time_used","age","gender","evenodd_score","tas","ias","iats","sass","sss8","pcs","phq9","gad7","stai","vviq","cohort","vviq_k","vviq_q"
"45573.8680787037","45573.87625","0.0","31.51.129.28","100.0","705.0","1.0","45573.876261087964","R_8OTw41kzllBl9t8",NA,NA,NA,NA,"51.358","-0.8521","anonymous","EN","1.0","66470f8d17e34157aeceeb93","1.0","1.0","1.0","2.0","36",1,1,1,2,4,1,1,3,1,2,5,1,1,3,4,4,2,5,4,2,4,4,5,4,4,4,4,4,4,4,5,5,4,4,5,4,4,1,4,4,4,1,3,1,2,3,3,4,1,2,1,5,2,3,2,2,2,2,1,5,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,4,2,1,3,1,2,1,2,3,1,1,2,2,2,1,1,1,2,3,2,3,2,4,3,3,1,1,5,4,5,4,1,4,3,2,4,1,3,2,4,4,2,4,2,1,3,3,2,3,2,3,3,4,3,1,2,2,4,4,4,3,2,3,4,3,4,4,3,3,2,"CQGKCGKU",705,36,2,-0.833707643360037,48,85,50,NA,14,21,22,26,55,48,"aphan","2","2"
"45573.86802083333","45573.8774537037","0.0","82.3.141.173","100.0","815.0","1.0","45573.87747037037","R_8Eme9dRn3tpXuLP",NA,NA,NA,NA,"50.7241","-1.7891","anonymous","EN","1.0","63dbb41659e7827f7c55e961","1.0","1.0","1.0","2.0","27",2,4,3,4,2,2,4,3,2,1,5,2,2,2,2,5,4,4,3,2,4,4,4,4,3,4,4,5,2,4,4,4,4,4,4,3,4,1,4,4,4,2,2,2,4,4,1,4,1,1,2,1,1,1,1,4,4,4,1,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,2,2,2,1,2,2,1,2,1,1,3,3,3,3,1,3,3,2,2,3,1,1,3,2,1,2,2,1,2,2,2,1,2,1,2,2,2,1,3,3,5,5,5,4,4,5,5,5,5,4,5,5,3,NA,815,27,2,-0.945560358541861,58,78,48,NA,11,18,14,19,36,67,"aphan","4","4"
"45573.86540509259","45573.878067129626","0.0","90.193.109.138","100.0","1093.0","1.0","45573.87809273148","R_8QPWdR9iBhzUZt4",NA,NA,NA,NA,"52.6181","-1.1804","anonymous","EN","1.0","6651d2c792a38d94f46230a7","1.0","1.0","1.0","1.0","37",3,3,2,4,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,4,3,4,3,4,2,3,3,3,3,3,3,3,3,2,1,3,4,3,3,3,2,3,2,4,2,1,4,1,3,3,1,3,3,4,3,2,2,5,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,3,5,5,3,2,3,4,3,4,3,3,3,4,4,4,2,4,4,4,2,3,3,4,3,2,3,2,2,3,4,4,4,3,4,4,3,3,2,3,3,2,3,2,2,3,2,1,3,2,3,2,4,3,2,3,3,3,2,2,5,5,3,5,3,4,3,2,4,4,4,4,NA,1093,37,1,-0.874332095109382,58,63,56,NA,30,46,24,26,51,56,"aphan","3","3"
"45573.870034722226","45573.87909722222","0.0","86.5.240.110","100.0","783.0","1.0","45573.87911134259","R_20HrLNGjJrtz7V0",NA,NA,NA,NA,"51.5209","-3.0915","anonymous","EN","1.0","66635a99e4c9d16293fed5bf","1.0","1.0","1.0","2.0","42",2,4,1,3,2,3,2,1,4,2,4,3,2,4,3,3,5,4,2,3,4,2,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,1,4,1,1,3,2,4,1,2,2,4,1,2,2,2,4,2,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,5,3,3,3,5,2,1,1,2,2,2,1,2,3,3,3,2,2,2,2,4,4,3,2,3,1,1,4,4,4,5,1,3,1,3,3,2,4,2,4,3,3,2,3,2,2,3,2,2,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,783,42,2,-0.871835789381208,57,78,47,NA,24,26,22,22,53,16,"aphan","1","1"
"45573.87175925926","45573.87993055556","0.0","81.78.162.31","100.0","706.0","1.0","45573.87994200231","R_2VQOsvoRG8jR5HJ",NA,NA,NA,NA,"52.3374","0.5269","anonymous","EN","1.0","63d3cf033d5ebd35bffe8515","1.0","1.0","1.0","1.0","32",3,4,3,4,3,3,3,3,4,3,3,3,3,3,2,3,4,3,3,1,4,4,4,4,4,4,4,3,4,3,3,4,3,3,4,2,4,3,3,3,3,1,2,3,2,2,2,2,1,1,1,2,2,1,1,2,4,3,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,4,1,1,1,4,4,3,4,4,4,4,2,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,1,3,2,4,3,3,2,3,2,2,4,2,2,3,2,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,2,NA,706,32,1,-0.95653870938562,61,73,38,NA,17,47,27,28,52,32,"aphan","1","1"
"45573.86787037037","45573.880625","0.0","81.153.82.125","100.0","1102.0","1.0","45573.8806402662","R_82LtFEoT0FY69H0",NA,NA,NA,NA,"54.5441","-6.263","anonymous","EN","1.0","667bfcc2a82cb691190675b2","1.0","1.0","1.0","2.0","50",4,5,1,5,2,5,2,3,4,2,1,5,5,3,1,5,5,1,4,3,3,4,2,5,4,5,3,3,4,4,4,4,3,1,3,2,2,1,2,5,5,4,4,1,3,2,2,4,1,1,3,4,2,3,1,2,2,1,1,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,4,3,1,4,3,3,2,3,4,2,3,1,5,4,4,4,4,5,3,3,2,4,2,3,4,1,1,4,4,4,3,1,3,1,3,3,1,4,4,3,3,4,4,3,1,4,3,1,4,4,4,3,3,3,2,2,1,3,3,3,3,4,3,2,2,3,2,2,2,3,NA,1102,50,2,-0.599530058371446,66,69,53,NA,22,44,23,20,62,40,"aphan","2","2"
"45573.87027777778","45573.8809837963","0.0","82.20.105.49","100.0","925.0","1.0","45573.88099818287","R_8f3HAYZqBk3Loko",NA,NA,NA,NA,"53.5534","-2.1119","anonymous","EN","1.0","6658b3d62faf93a37228629c","1.0","1.0","1.0","2.0","34",2,2,4,2,3,2,3,2,3,2,4,2,2,2,4,3,2,4,2,2,4,4,4,3,4,4,5,3,4,4,4,3,4,4,4,3,4,3,4,3,4,5,2,3,4,4,4,4,3,2,2,3,2,2,2,2,4,4,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,4,3,3,2,4,2,1,1,2,1,2,1,2,2,3,2,1,4,1,1,3,4,1,1,1,1,1,3,1,3,1,1,1,1,2,2,3,2,2,4,3,1,3,1,2,4,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,925,34,2,-0.96233317017595,52,79,60,NA,23,24,14,11,46,16,"aphan","1","1"
"45573.87390046296","45573.88171296296","0.0","90.241.73.3","100.0","675.0","1.0","45573.88172482639","R_8OdyF4hG8WfAbzT",NA,NA,NA,NA,"51.358","-0.8521","anonymous","EN","1.0","5b898547990403000114de1d","1.0","1.0","1.0","2.0","50",2,2,2,1,3,2,2,3,2,4,4,1,1,1,4,3,2,3,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,3,4,4,4,1,3,2,2,2,2,4,1,2,2,2,1,1,1,2,1,1,1,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,2,2,2,2,1,2,2,2,3,1,2,2,1,2,2,3,5,1,3,4,3,5,4,5,3,3,5,2,3,3,2,NA,675,50,2,-0.987628114834005,45,81,39,NA,11,16,11,7,36,54,"aphan","3","3"
"45573.87459490741","45573.88186342592","0.0","86.9.6.31","100.0","628.0","1.0","45573.88187962963","R_88X7FsE2O5nWknL",NA,NA,NA,NA,"52.9044","-1.2326","anonymous","EN","1.0","5924a14e3497ad0001016896","1.0","1.0","1.0","1.0","32",5,5,4,5,1,5,5,2,5,4,1,5,5,5,1,4,5,3,4,2,1,4,4,1,5,4,5,2,4,4,3,5,3,3,4,1,5,3,3,3,3,1,4,1,2,2,1,3,4,1,2,3,2,3,3,2,4,4,3,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,5,2,2,2,3,3,3,4,4,3,3,2,3,3,3,3,4,3,3,4,3,4,4,3,4,2,1,5,4,5,5,4,4,3,3,3,1,3,4,4,3,4,3,3,3,3,4,2,4,4,3,3,4,3,2,2,1,3,3,3,4,4,2,2,2,3,2,2,3,2,NA,628,32,1,-0.822899140280667,76,70,53,NA,19,41,28,30,64,40,"aphan","2","2"
"45573.8780787037","45573.88337962963","0.0","151.229.157.25","100.0","458.0","1.0","45573.88339189815","R_233DnOwqipgHI9A",NA,NA,NA,NA,"53.1636","-2.8164","anonymous","EN","1.0","66e55718696bad8d2abbf0f1","1.0","1.0","1.0","2.0","33",2,2,4,2,4,1,4,1,1,1,4,1,1,1,4,4,2,5,2,1,2,4,4,4,2,5,4,5,5,5,5,5,1,5,4,1,5,2,5,1,4,1,1,1,1,3,1,4,1,1,1,5,1,2,1,5,1,4,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,2,1,1,2,1,1,1,1,4,5,1,4,2,4,1,5,1,1,1,2,2,1,1,1,1,1,1,3,3,3,1,1,1,3,2,2,4,1,3,4,3,3,2,1,2,2,3,2,2,2,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,458,33,2,-0.824451386087798,47,78,41,NA,13,31,11,13,49,16,"aphan","1","1"
"45573.869722222225","45573.88395833333","0.0","86.137.232.159","100.0","1230.0","1.0","45573.88397326389","R_8zEtk7DvT2cn5Lj",NA,NA,NA,NA,"54.2519","-0.4709","anonymous","EN","1.0","65bba95969fb7e58ac83a6ce","1.0","1.0","1.0","2.0","40",3,4,1,4,3,2,1,3,2,2,3,2,1,1,3,3,2,4,3,2,3,2,3,4,4,3,3,3,3,4,4,3,3,3,4,3,4,2,4,4,3,1,4,1,4,2,1,2,1,1,1,4,2,1,1,2,2,1,1,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,3,3,1,2,2,1,2,1,2,1,2,2,2,2,1,2,3,2,3,3,3,2,2,3,3,3,2,3,3,3,2,NA,1230,40,2,-0.94807374628023,49,69,40,NA,14,13,12,7,36,42,"aphan","2","2"
"45573.86976851852","45573.88428240741","0.0","87.115.54.185","100.0","1253.0","1.0","45573.88429486111","R_28Jqd19MvCAjrix",NA,NA,NA,NA,"51.5081","-0.1278","anonymous","EN","1.0","666eee9bccd5e515276f7e38","1.0","1.0","1.0","2.0","61",2,1,1,2,2,1,1,3,1,2,5,4,2,1,3,4,3,4,3,1,3,5,5,5,5,5,4,5,4,5,5,4,5,5,5,3,5,2,3,4,3,1,2,1,3,3,2,3,1,1,1,4,1,2,3,4,3,4,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,3,1,3,1,1,2,1,2,2,3,2,1,2,3,3,3,4,2,1,1,1,2,3,1,1,2,1,3,1,3,1,1,1,3,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1253,61,2,-0.925230246480628,46,90,48,NA,14,30,13,13,39,16,"aphan","1","1"
"45573.87715277778","45573.88452546296","0.0","90.197.112.145","100.0","637.0","1.0","45573.88454151621","R_2rIVXfTixKBkeUP",NA,NA,NA,NA,"52.9538","-1.1571","anonymous","EN","1.0","5cdfb5e4b5dcb500011d0d07","1.0","1.0","1.0","2.0","45",2,2,1,2,2,3,3,2,3,2,4,1,1,2,1,5,3,4,3,4,2,4,5,5,5,3,3,2,5,5,5,4,4,4,5,1,5,1,5,4,4,1,5,1,4,3,2,5,1,1,1,2,2,2,1,1,2,2,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,5,1,1,1,2,1,3,2,4,4,4,1,4,4,5,5,3,2,1,1,1,3,1,1,1,1,1,1,1,3,1,1,3,1,2,1,3,1,2,3,3,1,4,2,1,2,2,2,2,2,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,637,45,2,-0.909963583785079,50,81,44,NA,14,42,11,11,42,16,"aphan","1","1"
"45573.87474537037","45573.884664351855","0.0","5.65.23.152","100.0","856.0","1.0","45573.88467244213","R_8PB7aKHS1OXtvCp",NA,NA,NA,NA,"51.5368","-0.6718","anonymous","EN","1.0","661adc90561d3d7017c25c2c","1.0","1.0","1.0","2.0","34",3,2,1,2,4,3,1,4,3,4,4,1,2,3,2,4,1,5,2,1,4,4,2,4,5,5,4,4,5,4,4,3,2,2,3,1,4,1,4,2,2,1,2,2,2,1,1,4,1,1,1,2,1,1,1,2,1,1,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,1,2,1,1,4,1,2,3,2,3,2,4,3,3,3,2,5,1,1,1,2,2,1,1,1,1,3,1,3,1,1,4,1,1,2,4,1,1,3,3,1,2,2,2,2,2,4,1,1,1,2,1,3,1,1,1,1,3,2,2,3,4,3,2,2,3,2,2,2,NA,856,34,2,-0.963257742546435,52,69,33,NA,11,37,11,14,39,34,"aphan","2","1"
"45573.87601851852","45573.887291666666","0.0","82.3.90.140","100.0","973.0","1.0","45573.88730025463","R_8J3PWshgj9YBfeG",NA,NA,NA,NA,"51.8053","-0.8086","anonymous","EN","1.0","66d470efae87ffb63c6ee75b","1.0","1.0","1.0","2.0","26",4,5,1,4,2,5,3,2,4,1,2,4,4,4,4,5,4,5,4,4,2,3,4,4,4,3,4,5,5,5,5,4,5,2,4,1,5,1,5,3,3,1,4,3,4,2,1,2,1,3,2,4,4,3,1,4,4,4,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,5,2,1,3,4,2,1,1,2,1,1,1,3,2,2,1,2,2,2,3,4,4,4,3,2,1,1,3,3,3,4,1,4,1,3,3,2,4,3,4,3,3,3,3,1,4,3,2,3,3,3,3,2,1,1,1,1,2,2,2,2,2,2,1,1,2,3,2,2,2,"CQGKCGKU",973,26,2,-0.774045270355758,71,77,52,NA,21,21,24,19,56,28,"aphan","1","1"
"45573.8758912037","45573.887766203705","0.0","143.58.225.3","100.0","1026.0","1.0","45573.887776365744","R_8jre4wqB9xZCQEN",NA,NA,NA,NA,"53.481","-2.2367","anonymous","EN","1.0","5e94dc714b34ff84c349e18c","1.0","1.0","1.0","1.0","26",3,5,1,2,1,2,3,2,2,2,1,5,1,1,1,3,4,5,3,3,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,2,5,4,2,5,5,1,2,4,5,4,2,4,2,5,3,4,1,5,5,1,1,3,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,5,4,1,4,5,5,3,2,2,3,1,2,1,5,4,3,3,3,4,4,4,3,4,2,1,2,1,5,3,5,5,5,1,1,2,3,2,3,2,4,2,2,4,2,2,4,4,1,2,2,1,2,2,4,1,1,1,1,2,3,3,2,4,4,3,3,2,3,4,3,NA,1026,26,1,-0.762258405248529,50,97,59,NA,23,37,25,25,50,40,"aphan","2","2"
"45573.8715625","45573.88780092593","0.0","84.70.161.102","100.0","1402.0","1.0","45573.887811203705","R_8ypEh4aJp02x2Z9",NA,NA,NA,NA,"51.5507","-0.0537","anonymous","EN","1.0","66a69947d795279aac9134ae","1.0","1.0","1.0","1.0","42",1,1,1,2,2,1,1,1,1,3,5,1,1,1,2,4,3,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,2,4,4,4,1,2,2,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,4,2,1,1,1,1,3,1,1,2,2,2,2,3,1,1,4,1,3,1,1,1,1,1,1,3,1,1,1,1,2,2,3,3,2,2,2,2,3,2,1,2,2,2,1,2,3,3,2,2,3,2,2,3,2,2,2,3,3,3,2,2,2,2,2,2,NA,1402,42,1,-0.948293700980844,39,83,30,NA,11,22,14,9,43,37,"aphan","2","1"
"45573.87672453704","45573.88798611111","0.0","45.95.239.253","100.0","972.0","1.0","45573.88799865741","R_8ZfZBMAX2ExDfmF",NA,NA,NA,NA,"51.5549","0.0529","anonymous","EN","0.800000011920929","6654d6db10c7cedfd3836a1a","1.0","1.0","1.0","1.0","30",4,5,1,4,2,4,5,4,5,1,2,2,4,5,5,5,5,3,2,4,2,4,5,5,5,2,4,5,4,5,5,5,5,4,5,1,3,2,3,1,2,3,4,3,5,4,1,5,2,1,2,1,4,3,2,5,5,2,2,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,3,2,3,1,4,4,3,3,4,4,3,2,5,4,4,3,4,2,3,1,3,2,3,2,4,3,1,3,4,5,4,3,4,5,2,2,2,3,1,2,2,2,3,2,1,4,3,1,2,2,1,4,3,3,2,3,1,4,4,5,2,3,5,5,4,5,4,5,4,1,"CQGKCGKU",972,30,1,-0.619774639647398,72,77,67,NA,19,45,22,28,45,57,"aphan","3","3"
"45573.87914351852","45573.88811342593","0.0","92.239.207.232","100.0","775.0","1.0","45573.888126666665","R_2EA5bwhdbtEn3HI",NA,NA,NA,NA,"51.4771","-2.5531","anonymous","EN","1.0","5f428e5cea3135095f68b561","1.0","1.0","1.0","2.0","30",5,5,5,1,2,4,5,3,5,1,3,5,5,4,2,4,5,4,3,1,3,1,3,2,1,3,3,3,4,3,3,2,2,3,3,1,3,3,2,1,1,2,5,2,5,5,5,5,2,2,2,4,3,2,2,4,2,3,2,5,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,4,2,2,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,2,4,5,5,5,5,5,5,5,4,4,1,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,2,2,2,5,2,3,2,2,3,4,3,3,2,2,2,2,"CQGKCGKU",775,30,2,-0.968733355188742,72,50,67,NA,21,65,34,35,74,41,"aphan","2","2"
"45573.88133101852","45573.888240740744","0.0","87.114.77.86","100.0","596.0","1.0","45573.88824613426","R_8dSmDm5tIyGe5kW",NA,NA,NA,NA,"53.2145","-0.5711","anonymous","EN","1.0","669c078158b1c15d4e7613f6","1.0","1.0","1.0","1.0","39",1,4,2,3,1,2,3,1,2,2,3,1,3,1,2,1,5,4,2,1,2,2,5,4,5,4,3,3,3,5,5,3,3,5,5,2,5,1,4,4,4,1,4,1,5,4,2,1,1,1,1,4,4,1,1,5,2,5,1,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,2,4,3,3,1,4,3,1,3,2,1,3,3,2,3,4,2,3,4,2,2,3,3,1,3,2,2,1,4,1,1,4,3,1,3,3,2,1,3,4,3,2,1,1,3,1,3,3,3,2,2,4,4,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,NA,596,39,1,-0.808763987791067,44,77,52,NA,23,34,19,17,49,34,"aphan","2","1"
"45573.88075231481","45573.8884375","0.0","82.7.232.100","100.0","664.0","1.0","45573.888450983795","R_8CNWQzD7M32sMCZ",NA,NA,NA,NA,"52.9029","-1.5046","anonymous","EN","1.0","660464baabf9714a356a21b8","1.0","1.0","1.0","2.0","33",1,1,1,2,2,1,2,2,1,2,3,2,1,1,3,5,3,4,2,2,4,4,4,4,5,5,3,4,4,4,5,4,4,4,5,2,4,1,4,3,3,2,2,2,1,2,1,1,1,1,1,3,1,2,1,2,4,4,1,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,3,1,2,3,1,1,1,2,3,3,1,2,4,4,3,3,2,2,1,3,2,2,1,1,1,1,1,1,1,3,1,3,1,2,2,3,1,1,3,2,1,2,2,1,2,2,3,1,1,2,2,2,2,3,2,1,2,3,2,3,4,3,2,3,2,2,3,4,1,NA,664,33,2,-0.816759448871284,41,80,44,NA,16,30,14,11,37,40,"aphan","2","2"
"45573.876064814816","45573.88847222222","0.0","83.104.193.12","100.0","1072.0","1.0","45573.888485717594","R_81sJDehGdAhsX1p",NA,NA,NA,NA,"51.6421","-3.138","anonymous","EN","1.0","5e87a820c35eb042f00d4e3d","1.0","1.0","1.0","2.0","26",2,4,1,4,2,2,2,2,2,2,4,2,4,2,1,4,5,3,4,1,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,1,4,2,2,2,2,2,4,2,2,2,2,4,1,2,4,2,2,2,2,2,4,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,3,3,2,1,2,1,1,1,1,1,2,1,2,3,2,2,1,2,2,2,2,2,1,2,1,1,1,4,3,3,3,1,3,1,4,3,1,3,3,3,4,1,3,3,1,3,4,2,3,4,2,2,4,1,2,2,1,1,3,2,3,4,4,1,3,2,3,2,3,1,NA,1072,26,2,-0.910070122741353,53,69,45,NA,15,20,14,18,54,37,"aphan","2","1"
"45573.877280092594","45573.88862268518","0.0","90.220.97.64","100.0","979.0","1.0","45573.88863120371","R_8qakzLjniZWIFE6",NA,NA,NA,NA,"52.2445","0.7186","anonymous","EN","1.0","668c0c7ef597ea0814e54bab@email.prolific.com","1.0","1.0","1.0","2.0","47",4,4,1,4,3,4,4,4,3,3,4,3,3,4,4,2,4,3,5,1,2,4,4,3,4,4,4,2,3,4,4,3,3,2,3,1,2,1,1,1,1,1,3,3,1,4,2,3,1,1,1,2,1,1,1,3,2,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,5,3,2,2,5,2,1,1,1,1,2,1,2,2,2,2,1,2,4,2,4,4,4,2,4,2,1,3,3,4,3,3,5,3,3,2,2,2,2,4,3,2,3,3,1,2,3,2,2,3,1,2,3,3,2,1,1,2,3,3,3,4,4,3,5,4,3,5,3,3,"CQGKCGKU",979,47,2,-0.803123184938639,67,56,36,NA,25,20,27,24,48,49,"aphan","2","2"
"45573.877384259256","45573.889560185184","0.0","84.71.49.214","100.0","1051.0","1.0","45573.889571168984","R_8Epb2KQyncioIGl",NA,NA,NA,NA,"52.4391","-1.5039","anonymous","EN","1.0","667c804fd80864f94fd0020c","1.0","1.0","1.0","1.0","21",3,3,2,3,2,3,4,2,3,2,2,4,3,2,2,2,4,4,3,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,2,4,3,4,2,5,2,4,3,3,4,2,2,2,2,3,2,2,4,3,2,1,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3,1,1,1,3,4,2,2,2,3,3,2,2,3,2,3,2,2,2,2,3,3,1,2,1,1,1,3,1,3,3,4,1,1,2,3,1,3,3,3,2,3,3,3,3,2,3,3,3,3,1,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Thank you",1051,21,1,-0.943195573722702,55,96,56,NA,12,32,16,16,51,16,"aphan","1","1"
"45573.882256944446","45573.88998842592","0.0","5.81.238.224","100.0","667.0","1.0","45573.88999471065","R_8DGlu1SSiSweeoV",NA,NA,NA,NA,"53.4293","-1.4635","anonymous","EN","1.0","60ec70718246abeababcc114","1.0","1.0","1.0","1.0","53",4,4,2,4,2,2,3,4,4,2,2,2,4,4,1,4,5,5,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,3,4,2,2,5,5,4,3,4,3,2,2,1,1,3,1,2,1,4,3,2,2,2,1,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,3,4,1,1,4,3,2,3,4,2,3,2,2,2,2,2,1,3,2,2,2,2,2,3,2,1,2,4,3,4,3,3,3,3,3,3,1,4,4,4,4,3,3,3,2,2,4,2,4,1,2,2,3,2,2,3,3,2,3,3,4,4,3,2,3,1,3,3,3,3,NA,667,53,1,-0.856922145233368,66,78,52,NA,19,31,18,23,56,45,"aphan","2","2"
"45573.883368055554","45573.89092592592","0.0","92.239.137.94","100.0","652.0","1.0","45573.890932905095","R_2jrZTeUHHxIInSy",NA,NA,NA,NA,"52.4477","-1.8907","anonymous","EN","1.0","63d7cc044d54f16580fa7005","1.0","1.0","1.0","1.0","48",1,3,2,3,2,1,1,1,1,2,3,1,1,2,5,4,1,4,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,1,2,2,2,2,2,2,1,2,3,1,2,1,1,2,1,2,2,2,2,3,3,3,3,2,2,2,2,3,3,3,3,"63d7cc044d54f16580fa7005",652,48,1,-0.979084757504112,43,84,42,NA,11,13,9,7,35,40,"aphan","2","2"
